subset,algorithm,image,psnr,ssim,entropy,edge_vis,niqe,time_ms
outdoor,DCP-Improved,0024_0.85_0.08.jpg,17.29166745794666,0.8528478145599365,7.157385868985179,0.22008804754567465,,88.56499800003803
outdoor,DCP,0025_0.8_0.16.jpg,19.390792844196657,0.8764199614524841,7.626554233283447,0.48122386088487784,,29.1560529999515
outdoor,DCP-Improved,0025_0.8_0.16.jpg,19.438833721324148,0.8734127879142761,7.650816455369689,0.5413735417125247,,88.5818650000374
outdoor,DCP,0026_0.95_0.08.jpg,17.355797677085995,0.871160089969635,7.626836238777408,0.3849702839533348,,29.107757000019774
outdoor,DCP-Improved,0026_0.95_0.08.jpg,18.89804955745628,0.8912959098815918,7.610914351638704,0.4050451243671583,,88.11021400003938
outdoor,DCP,0029_0.85_0.08.jpg,14.417462435866987,0.8267450928688049,7.505675864102783,0.42139555359894343,,28.902321000032316
outdoor,DCP-Improved,0029_0.85_0.08.jpg,16.951760031299635,0.8486943244934082,7.652570287732594,0.506880915694475,,90.79965000000811
outdoor,DCP,0030_0.95_0.12.jpg,22.663687595613993,0.9562684893608093,7.683835146905268,0.7241514417785604,,29.25369900003716
outdoor,DCP-Improved,0030_0.95_0.12.jpg,22.34725938309375,0.9389235973358154,7.6863341782643735,0.7421659696235967,,87.47347300004549
outdoor,DCP,0033_0.85_0.08.jpg,15.060373799617814,0.8569900393486023,7.421659443927971,0.47029275808936827,,28.466572999946038
outdoor,DCP-Improved,0033_0.85_0.08.jpg,18.191980728457832,0.8449649214744568,7.7958588068164145,0.6330750605326877,,80.71547699989878
outdoor,DCP,0034_0.9_0.16.jpg,14.843812552154406,0.8109413981437683,7.293340378398903,0.34704380365397314,,28.92154699998173
